matrix_name,n_rows,n_cols,nnz_frac,min_value,max_value,avg_nz_p_row,std_nz_p_row
bibd_81_2,3240,3240,0.030864197530864196,1.0,1.0,1.0,0.0
CAG_mat364,364,364,10.253139717425432,1.0,55.0,37.32142857142857,18.93593833419792
CAG_mat72,72,72,19.521604938271604,1.0,21.0,14.055555555555555,5.65166860534934
TF10,99,107,5.871802133484376,1.0,9.0,6.282828282828283,2.2743204292618175
TF11,216,236,3.152463904582549,1.0,10.0,7.439814814814815,2.832694039472319
TF12,488,552,1.570667023045854,1.0,11.0,8.670081967213115,3.413414711587412
TF13,1121,1302,0.7663362890550598,1.0,12.0,9.977698483496878,4.1013522782536835
TF14,2644,3160,0.3574130105900151,1.0,13.0,11.294251134644478,4.846707345638765
TF15,6334,7742,0.16325559933037817,1.0,14.0,12.639248500157878,5.704803880082865
Franz1,2240,768,0.2976190476190476,-1.0,1.0,2.2857142857142856,0.6998542122237652
Franz2,4032,4480,0.11904761904761905,-1.0,1.0,5.333333333333333,1.4253932901995967
Franz3,1280,2800,0.3214285714285714,-1.0,1.0,9.0,0.0
Franz4,6784,5252,0.13058816767017775,-1.0,1.0,6.8584905660377355,0.5128293556576183
Franz5,7382,2882,0.20707947064816778,-1.0,1.0,5.968030344080195,0.25083311770972183
Franz6,7576,3016,0.1989389920424403,-1.0,1.0,6.0,0.0
Franz7,10164,1740,0.2285732379776267,-1.0,1.0,3.9771743408107043,0.21972408708627206
Franz9,19588,4164,0.11954720655689725,-1.0,1.0,4.977945681029202,0.20885939039538343
Franz10,19588,4164,0.11954720655689725,-1.0,1.0,4.977945681029202,0.20885939039538343
IG5-6,30,77,10.865800865800866,1.0,12.0,8.366666666666667,4.693849403445133
IG5-7,62,150,5.903225806451613,1.0,12.0,8.85483870967742,5.526612373671972
IG5-8,156,292,3.756146821215314,1.0,12.0,10.967948717948717,7.801561211110472
IG5-9,342,540,2.4745505739657787,1.0,12.0,13.362573099415204,10.344227553160122
IG5-10,652,976,1.6143580911193807,1.0,60.0,15.756134969325153,12.53976652776041
IG5-11,1227,1692,1.0649858098227238,1.0,12.0,18.019559902200488,14.982454573219561
IG5-12,2296,2875,0.7008029086502044,1.0,12.0,20.14808362369338,17.426121452321393
IG5-13,3994,4731,0.48269931847676395,1.0,12.0,22.836504757135703,20.462383123337123
GL6_D_6,469,201,2.6795659230499953,-16.0,64.0,5.38592750533049,1.9683785505872342
GL6_D_7,636,470,1.7991435835675098,-40.0,15.0,8.455974842767295,2.8127537748813443
GL6_D_8,544,637,1.7756140917905623,-12.0,15.0,11.310661764705882,3.9816902083171475
GL6_D_9,340,545,2.347004856988667,-7.0,8.0,12.791176470588235,5.333074802701634
GL6_D_10,163,341,3.69357537376536,-8.0,8.0,12.595092024539877,6.566916558758075
GL7d10,1,60,13.333333333333334,-1.0,6.0,8.0,0.0
GL7d11,1019,60,2.4746483480536474,-6.0,12.0,1.4847890088321885,1.246197052971573
GL7d12,8899,1019,0.4137479583607601,-12.0,12.0,4.216091695696146,2.095952458019729
GL7d25,2798,21074,0.13850746710102113,-24.0,24.0,29.18906361686919,25.658343717780575
GL7d26,305,2798,0.8685360737763508,-360.0,360.0,24.301639344262295,29.546642714075084
rkat7_mat5,694,738,7.441640698827738,1.0,65520.0,54.919308357348704,46.50520533085054
robot24c1_mat5,404,302,12.390990754704609,1.0,65520.0,37.42079207920792,18.623714345056786
robot24c1_mat5_J,302,404,12.390990754704609,1.0,65520.0,50.05960264900662,48.18593015334222
ch3-3-b1,18,9,22.22222222222222,-1.0,1.0,2.0,0.0
ch3-3-b2,6,18,16.666666666666664,-1.0,1.0,3.0,0.0
ch4-4-b1,72,16,12.5,-1.0,1.0,2.0,0.0
ch4-4-b2,96,72,4.166666666666666,-1.0,1.0,3.0,0.0
ch4-4-b3,24,96,4.166666666666666,-1.0,1.0,4.0,0.0
ch5-5-b1,200,25,8.0,-1.0,1.0,2.0,0.0
ch5-5-b2,600,200,1.5,-1.0,1.0,3.0,0.0
ch5-5-b3,600,600,0.6666666666666667,-1.0,1.0,4.0,0.0
ch5-5-b4,120,600,0.8333333333333334,-1.0,1.0,5.0,0.0
ch6-6-b1,450,36,5.555555555555555,-1.0,1.0,2.0,0.0
ch6-6-b2,2400,450,0.6666666666666667,-1.0,1.0,3.0,0.0
ch6-6-b3,5400,2400,0.16666666666666669,-1.0,1.0,4.0,0.0
ch6-6-b4,4320,5400,0.0925925925925926,-1.0,1.0,5.0,0.0
ch6-6-b5,720,4320,0.1388888888888889,-1.0,1.0,6.0,0.0
ch7-6-b1,630,42,4.761904761904762,-1.0,1.0,2.0,0.0
ch7-6-b2,4200,630,0.4761904761904762,-1.0,1.0,3.0,0.0
ch7-6-b3,12600,4200,0.09523809523809523,-1.0,1.0,4.0,0.0
ch7-6-b4,15120,12600,0.03968253968253968,-1.0,1.0,5.0,0.0
ch7-6-b5,5040,15120,0.03968253968253968,-1.0,1.0,6.0,0.0
ch7-7-b1,882,49,4.081632653061225,-1.0,1.0,2.0,0.0
ch7-7-b2,7350,882,0.3401360544217687,-1.0,1.0,3.0,0.0
ch7-8-b1,1176,56,3.571428571428571,-1.0,1.0,2.0,0.0
ch7-8-b2,11760,1176,0.25510204081632654,-1.0,1.0,3.0,0.0
ch7-9-b1,1512,63,3.1746031746031744,-1.0,1.0,2.0,0.0
ch7-9-b2,17640,1512,0.1984126984126984,-1.0,1.0,3.0,0.0
ch8-8-b1,1568,64,3.125,-1.0,1.0,2.0,0.0
ch8-8-b2,18816,1568,0.1913265306122449,-1.0,1.0,3.0,0.0
cis-n4c6-b1,210,21,9.523809523809524,-1.0,1.0,2.0,0.0
cis-n4c6-b13,6300,25605,0.05467682093341144,-1.0,1.0,14.0,0.0
cis-n4c6-b14,920,6300,0.2380952380952381,-1.0,1.0,15.0,0.0
cis-n4c6-b15,60,920,1.7391304347826086,-1.0,1.0,16.0,0.0
cis-n4c6-b2,1330,210,1.4285714285714286,-1.0,1.0,3.0,0.0
cis-n4c6-b3,5970,1330,0.30075187969924816,-1.0,1.0,4.0,0.0
klein-b1,30,10,20.0,-1.0,1.0,2.0,0.0
klein-b2,20,30,10.0,-1.0,1.0,3.0,0.0
lutz30-23-b6,1716,3003,0.2331002331002331,-1.0,1.0,7.0,0.0
mk10-b1,630,45,4.444444444444445,-1.0,1.0,2.0,0.0
mk10-b2,3150,630,0.4761904761904762,-1.0,1.0,3.0,0.0
mk10-b3,4725,3150,0.12698412698412698,-1.0,1.0,4.0,0.0
mk10-b4,945,4725,0.10582010582010583,-1.0,1.0,5.0,0.0
mk11-b1,990,55,3.6363636363636362,-1.0,1.0,2.0,0.0
mk11-b2,6930,990,0.30303030303030304,-1.0,1.0,3.0,0.0
mk11-b3,17325,6930,0.05772005772005772,-1.0,1.0,4.0,0.0
mk11-b4,10395,17325,0.02886002886002886,-1.0,1.0,5.0,0.0
mk11-b4b,9450,17325,0.02886002886002886,-1.0,1.0,5.0,0.0
mk12-b1,1485,66,3.0303030303030303,-1.0,1.0,2.0,0.0
mk12-b2,13860,1485,0.20202020202020202,-1.0,1.0,3.0,0.0
mk12-b5,10395,62370,0.009620009620009619,-1.0,1.0,6.0,0.0
mk9-b1,378,36,5.555555555555555,-1.0,1.0,2.0,0.0
mk9-b2,1260,378,0.7936507936507936,-1.0,1.0,3.0,0.0
mk9-b3,945,1260,0.31746031746031744,-1.0,1.0,4.0,0.0
n2c6-b10,30,306,3.594771241830065,-1.0,1.0,11.0,0.0
n2c6-b1,105,15,13.333333333333334,-1.0,1.0,2.0,0.0
n2c6-b2,455,105,2.857142857142857,-1.0,1.0,3.0,0.0
n2c6-b3,1365,455,0.8791208791208791,-1.0,1.0,4.0,0.0
n2c6-b4,3003,1365,0.3663003663003663,-1.0,1.0,5.0,0.0
n2c6-b5,4945,3003,0.1998001998001998,-1.0,1.0,6.0,0.0
n2c6-b6,5715,4945,0.14155712841253792,-1.0,1.0,7.0,0.0
n2c6-b7,3990,5715,0.13998250218722658,-1.0,1.0,8.0,0.0
n2c6-b8,1470,3990,0.2255639097744361,-1.0,1.0,9.0,0.0
n2c6-b9,306,1470,0.6802721088435374,-1.0,1.0,10.0,0.0
n3c4-b1,15,6,33.33333333333333,-1.0,1.0,2.0,0.0
n3c4-b2,20,15,20.0,-1.0,1.0,3.0,0.0
n3c4-b3,15,20,20.0,-1.0,1.0,4.0,0.0
n3c4-b4,6,15,33.33333333333333,-1.0,1.0,5.0,0.0
n3c5-b1,45,10,20.0,-1.0,1.0,2.0,0.0
n3c5-b2,120,45,6.666666666666667,-1.0,1.0,3.0,0.0
n3c5-b3,210,120,3.3333333333333335,-1.0,1.0,4.0,0.0
n3c5-b4,252,210,2.380952380952381,-1.0,1.0,5.0,0.0
n3c5-b5,210,252,2.380952380952381,-1.0,1.0,6.0,0.0
n3c5-b6,120,210,3.3333333333333335,-1.0,1.0,7.0,0.0
n3c5-b7,30,120,6.666666666666667,-1.0,1.0,8.0,0.0
n3c6-b10,675,2511,0.43807248108323377,-1.0,1.0,11.0,0.0
n3c6-b1,105,105,1.9047619047619049,-1.0,1.0,2.0,0.0
n3c6-b11,60,675,1.7777777777777777,-1.0,1.0,12.0,0.0
n3c6-b2,455,105,2.857142857142857,-1.0,1.0,3.0,0.0
n3c6-b3,1365,455,0.8791208791208791,-1.0,1.0,4.0,0.0
n3c6-b4,3003,1365,0.3663003663003663,-1.0,1.0,5.0,0.0
n3c6-b5,5005,3003,0.1998001998001998,-1.0,1.0,6.0,0.0
n3c6-b6,6435,5005,0.13986013986013987,-1.0,1.0,7.0,0.0
n3c6-b7,6435,6435,0.12432012432012432,-1.0,1.0,8.0,0.0
n3c6-b8,4935,6435,0.13986013986013987,-1.0,1.0,9.0,0.0
n3c6-b9,2511,4935,0.2026342451874367,-1.0,1.0,10.0,0.0
n4c5-b10,120,630,1.746031746031746,-1.0,1.0,11.0,0.0
n4c5-b1,105,15,13.333333333333334,-1.0,1.0,2.0,0.0
n4c5-b11,10,120,10.0,-1.0,1.0,12.0,0.0
n4c5-b2,455,105,2.857142857142857,-1.0,1.0,3.0,0.0
n4c5-b3,1350,455,0.8791208791208791,-1.0,1.0,4.0,0.0
n4c5-b4,2852,1350,0.3703703703703704,-1.0,1.0,5.0,0.0
n4c5-b5,4340,2852,0.21037868162692847,-1.0,1.0,6.0,0.0
n4c5-b6,4735,4340,0.16129032258064516,-1.0,1.0,7.0,0.0
n4c5-b7,3635,4735,0.1689545934530095,-1.0,1.0,8.0,0.0
n4c5-b8,1895,3635,0.24759284731774417,-1.0,1.0,9.0,0.0
n4c5-b9,630,1895,0.5277044854881267,-1.0,1.0,10.0,0.0
n4c6-b1,210,21,9.523809523809524,-1.0,1.0,2.0,0.0
n4c6-b13,6300,25605,0.05467682093341144,-1.0,1.0,14.0,0.0
n4c6-b14,920,6300,0.2380952380952381,-1.0,1.0,15.0,0.0
n4c6-b15,60,920,1.7391304347826086,-1.0,1.0,16.0,0.0
n4c6-b2,1330,210,1.4285714285714286,-1.0,1.0,3.0,0.0
n4c6-b3,5970,1330,0.30075187969924816,-1.0,1.0,4.0,0.0
shar_te2-b1,17160,286,0.6993006993006993,-1.0,1.0,2.0,0.0
Trec3,1,2,50.0,1.0,1.0,1.0,0.0
Trec4,2,3,50.0,1.0,3.0,1.5,0.5
Trec5,3,7,57.14285714285714,1.0,4.0,4.0,1.4142135623730951
Trec6,6,15,44.44444444444444,1.0,10.0,6.666666666666667,2.494438257849294
Trec7,11,36,37.121212121212125,1.0,15.0,13.363636363636363,5.43177063501442
Trec8,23,84,28.416149068322984,1.0,35.0,23.869565217391305,9.22333688473022
Trec9,47,201,22.726791574044668,1.0,56.0,45.680851063829785,17.726175359978576
Trec10,106,478,16.99692113365438,1.0,126.0,81.24528301886792,32.10560737503497
Trec11,235,1138,13.351157312193845,1.0,210.0,151.93617021276594,59.00746590170807
cat_ears_2_1,85,85,3.5155709342560555,1.0,1.0,2.988235294117647,1.3239345785068422
cat_ears_2_4,1009,2689,0.29419125232520554,1.0,1.0,7.910802775024777,2.4502932106967825
cat_ears_3_1,204,181,1.467879969667425,1.0,1.0,2.656862745098039,1.491775478817207
cat_ears_3_4,5226,13271,0.057086627399856676,1.0,1.0,7.575966322234979,2.2800630681480345
cat_ears_4_1,377,313,0.7949085177244261,1.0,1.0,2.4880636604774535,1.5297199744369476
flower_4_1,121,129,2.472932282657441,1.0,1.0,3.190082644628099,1.5283224184240276
flower_4_4,1837,5529,0.16211842088033276,1.0,1.0,8.963527490473599,2.520094132685294
flower_5_1,211,201,1.419443069015114,1.0,1.0,2.853080568720379,1.588533404557467
flower_5_4,5226,14721,0.05711801440717488,1.0,1.0,8.408342900880214,2.2752010147216186
flower_7_1,463,393,0.647398589792206,1.0,1.0,2.5442764578833694,1.580689581189412
flower_8_1,625,513,0.4796881091617934,1.0,1.0,2.4608,1.568331393551758
kneser_6_2_1,601,676,0.4989219151512765,1.0,1.0,3.372712146422629,2.407182983380454
kneser_8_3_1,15737,15681,0.01906294864686314,1.0,1.0,2.989260977314609,3.6085477545425766
wheel_3_1,21,25,14.095238095238095,1.0,1.0,3.5238095238095237,0.7315376902732007
wheel_4_1,36,41,8.26558265582656,1.0,1.0,3.388888888888889,0.9797328938082442
wheel_5_1,57,61,5.234397469082543,1.0,1.0,3.192982456140351,1.3036870318006524
wheel_6_1,83,85,3.6002834868887312,1.0,1.0,3.0602409638554215,1.5157756580546073
wheel_7_1,114,113,2.6238161776121722,1.0,1.0,2.9649122807017543,1.6802768389355427
rel3,12,5,30.0,-2.0,1.0,1.5,1.5
rel4,66,12,13.131313131313133,-2.0,1.0,1.5757575757575757,1.8591347454761176
rel5,340,35,5.512605042016807,-2.0,1.0,1.9294117647058824,1.9268275376539519
rel6,2340,157,1.3884805923022483,-2.0,1.0,2.1799145299145297,1.9597723554031872
rel7,21924,1045,0.221015792703633,-2.0,1.0,2.309615033752965,1.960454843717841
relat3,12,5,40.0,-2.0,2.0,2.0,1.4142135623730951
relat4,66,12,21.71717171717172,-2.0,2.0,2.606060606060606,1.7570532138574815
relat5,340,35,8.890756302521009,-2.0,2.0,3.111764705882353,1.5356096137407933
relat6,2340,157,2.206979149654309,-2.0,2.0,3.464957264957265,1.2920080600497605
relat7b,21924,1045,0.3550979503792571,-2.0,2.0,3.7107735814632368,0.9924687961138793
relat7,21924,1045,0.3550979503792571,-2.0,2.0,3.7107735814632368,0.9924687961138793
D_5,434,115,3.6706070927669803,-6.0,18.0,4.221198156682028,1.6012415811759715
D_6,970,435,1.5383339258205948,-18.0,64.0,6.691752577319588,2.2074928682839015
D_7,1270,971,1.0310014028884906,-40.0,18.0,10.011023622047244,2.9749407020215313
D_8,1132,1271,1.040192608696861,-12.0,15.0,13.220848056537102,4.10902522829156
D_9,815,1133,1.3423291224232317,-12.0,24.0,15.208588957055214,5.835005414993794
D_10,460,816,2.028452685421995,-48.0,24.0,16.55217391304348,7.620302947602052
D_11,169,461,3.789035926529669,-6.0,6.0,17.467455621301774,7.76278140764905
08blocks,300,300,0.6577777777777778,1.0,100.0,1.9733333333333334,5.88098253317892
EX1,560,560,1.3928571428571428,1.0,1.0,15.6,1.5711688096991452
EX2,560,560,1.3928571428571428,1.0,1.0,15.6,1.5711688096991452
EX3,2600,2600,0.5307692307692308,1.0,1.0,27.6,1.624807680927192
EX4,2600,2600,0.5307692307692308,1.0,1.0,27.6,1.624807680927192
abtaha1,14596,209,1.6818857103145517,-1.0,1.0,3.515141134557413,0.8018909982102346
Trefethen_20b,19,19,22.99168975069252,1.0,71.0,7.7368421052631575,0.8486587103472157
Trefethen_20,20,20,22.25,1.0,71.0,7.9,0.8306623862918074
Trefethen_150,150,150,4.866666666666666,1.0,863.0,13.6,1.1075498483890767
Trefethen_200b,199,199,3.8786899320724224,1.0,1223.0,14.43718592964824,1.2379364092593224
Trefethen_200,200,200,3.8625,1.0,1223.0,14.45,1.243985530462473
Trefethen_300,300,300,2.7655555555555553,1.0,1987.0,15.593333333333334,1.1378146695407922
Trefethen_500,500,500,1.7955999999999999,1.0,3571.0,16.956,1.3892674328580514
Trefethen_700,700,700,1.3626530612244898,1.0,5279.0,18.077142857142857,1.2176290108909467
Trefethen_2000,2000,2000,0.548825,1.0,17389.0,20.953,1.4059839970639783
TSOPF_FS_b9_c1,2454,2454,0.21306464372323614,-3330.281565891475,1614.2986708202284,10.200488997555013,42.765729789431376
TSOPF_RS_b9_c6,7224,7224,0.10363280881128367,-39.30888872611897,39.30888872611897,7.486434108527132,3.4993408361776166
130bit,584,575,1.8225134008338295,1.0,1.0,10.479452054794521,1.3291730773752022
145bit,1002,993,1.1372019304794239,1.0,1.0,11.292415169660678,1.4097331875108432
162bit,3606,3597,0.28616624656863404,1.0,1.0,10.293399889073767,1.1469391755312324
176bit,7441,7431,0.14878629573141758,1.0,1.0,11.05630963580164,1.247677927190562
TS,2142,2142,0.9864948157912402,-324.89527759517523,324.89527759517813,21.130718954248366,6.1343272963324695
poli3,16955,16955,0.013166150688923557,-1.0,1.0,2.2323208493069893,6.282797229789025
poli4,33833,33833,0.0063991263089365515,-1.0,1.0,2.1650164041025035,7.5633692968947335
ca-GrQc,5242,5242,0.05275384841798866,1.0,1.0,5.528424265547501,7.917909911362179
ca-HepTh,9877,9877,0.02664954704739307,1.0,1.0,5.261820390806925,6.186390858877298
p2p-Gnutella04,10879,10879,0.033792232823938416,1.0,1.0,3.6762570089162607,4.918601862909519
p2p-Gnutella05,8846,8846,0.04068792561686443,1.0,1.0,3.5992539000678274,4.814022060245889
p2p-Gnutella06,8717,8717,0.04148785707341774,1.0,1.0,3.6164965010898245,4.935106563473079
p2p-Gnutella08,6301,6301,0.052331584018890855,1.0,1.0,3.2974131090303125,4.700127601007003
p2p-Gnutella09,8114,8114,0.039511219497317285,1.0,1.0,3.2059403500123245,4.783234133340809
p2p-Gnutella24,26518,26518,0.009295875717624285,1.0,1.0,2.465080322799608,4.365016171867686
p2p-Gnutella25,22687,22687,0.010628522108964806,1.0,1.0,2.4112928108608456,4.287211642064581
p2p-Gnutella30,36682,36682,0.0065643598998040035,1.0,1.0,2.4079384984461045,4.33438747570198
as-735,7716,7716,0.023338563052651126,1.0,1.0,3.430145152928979,22.981655147813004
Oregon-1,11492,11492,0.017725219705192398,1.0,1.0,4.07396449704142,32.640945986153625
Oregon-2,11806,11806,0.023482290019899033,1.0,1.0,5.54463831949856,34.7044465279243
minnesota,2642,2642,0.047319805093404686,1.0,1.0,2.5003785011355033,0.748579179412361
DK01R,903,903,1.4429568474225818,-8673007.327518163,3116106.287364138,13.029900332225914,5.305526140851852
ww_36_pmec_36,66,66,27.41046831955923,-2000.0000447034847,376.9911193847656,18.09090909090909,13.863760555827243
ww_vref_6405,13251,13251,0.027756294370625184,-51980.60611794248,1e+20,3.6779865670515433,2.790376757940974
xingo_afonso_itaipu,13250,13250,0.02775934496262015,-51980.60611794248,1e+20,3.67811320754717,2.790443974010177
mimo8x8_system,13309,13309,0.027591115676559794,-51980.60611794248,1e+20,3.6721015853933427,2.787284914712083
mimo28x28_system,13251,13251,0.027756294370625184,-51980.60611794248,1e+20,3.6779865670515433,2.790376757940974
mimo46x46_system,13250,13250,0.02775934496262015,-51980.60611794248,1e+20,3.67811320754717,2.790443974010177
zeros_nopss_13k,13296,13296,0.02761964095134246,-51980.60611794248,1e+20,3.6723074608904933,2.7885688796302897
descriptor_xingo6u,20738,20738,0.017187183608611174,-200237.26876860167,1000000000000.0,3.5642781367537855,2.694142849246343
nopss_11k,11685,11685,0.032914351169050504,-51980.60611794248,1e+20,3.8460419341035514,2.9166429527410904
xingo3012,20944,20944,0.016957895214478595,-200237.25362679863,1000000000000.0,3.551661573720397,2.6864052941029266
bips98_606,7135,7135,0.0682365177729139,-24644.56349310372,1e+20,4.868675543097408,3.2899573034779794
bips98_1142,9735,9735,0.04324459501916346,-51980.60611794248,1e+20,4.209861325115562,3.055693504812912
bips98_1450,11305,11305,0.03495848396389679,-51980.60611794248,1e+20,3.9520566121185317,2.937804568362259
bips07_1693,13275,13275,0.027830231840573698,-51980.60611794248,1e+20,3.6944632768361583,2.7963756883951842
bips07_1998,15066,15066,0.027401888436752002,-100028.79503608186,1000000000000.0,4.128368511881057,2.9938843733818907
bips07_2476,16861,16861,0.023390630411609284,-100028.79503608186,1000000000000.0,3.9438941937014413,2.893590813493488
bips07_3078,21128,21128,0.016964671153529357,-100028.79503608186,1000000000000.0,3.5842957213176825,2.7076038094380843
M10PI_n1,528,528,0.4724087465564738,-2.93035272,1.03050289,2.4943181818181817,0.6599801342072421
M20PI_n1,1028,1028,0.24101424699844057,-2.9303527213520826,1.030502885408079,2.477626459143969,0.5872224143960909
M40PI_n1,2028,2028,0.12174235262537494,-2.9303527213520826,1.030502885408079,2.4689349112426036,0.5453058148056827
M80PI_n1,4028,4028,0.061184173545854294,-2.9303527213520826,1.030502885408079,2.4644985104270107,0.5225603662669172
M10PI_n,682,682,0.35108917191974615,-66.7930927,1.03050289,2.3944281524926687,0.6686297396234356
M20PI_n,1182,1182,0.2062093271606529,-66.79309270807516,1.030502885408079,2.437394247038917,0.6535515198284818
M40PI_n,2182,2182,0.11217939293326534,-66.79309270807516,1.030502885408079,2.4477543538038495,0.5876610867301377
M80PI_n,4182,4182,0.0586707487464781,-66.79309270807516,1.030502885408079,2.453610712577714,0.5468269581868862
S10PI_n1,528,528,0.4724087465564738,-2.93035272,1.03050289,2.4943181818181817,0.6599801342072421
S20PI_n1,1028,1028,0.24101424699844057,-2.9303527213520826,1.030502885408079,2.477626459143969,0.5872224143960909
S40PI_n1,2028,2028,0.12174235262537494,-2.9303527213520826,1.030502885408079,2.4689349112426036,0.5453058148056827
S80PI_n1,4028,4028,0.061184173545854294,-2.9303527213520826,1.030502885408079,2.4644985104270107,0.5225603662669172
S10PI_n,682,682,0.35108917191974615,-66.7930927,1.03050289,2.3944281524926687,0.6686297396234356
S20PI_n,1182,1182,0.2062093271606529,-66.79309270807516,1.030502885408079,2.437394247038917,0.6535515198284818
S40PI_n,2182,2182,0.11217939293326534,-66.79309270807516,1.030502885408079,2.4477543538038495,0.5876610867301377
S80PI_n,4182,4182,0.0586707487464781,-66.79309270807516,1.030502885408079,2.453610712577714,0.5468269581868862
adjnoun,112,112,3.3880739795918364,1.0,1.0,7.589285714285714,6.8511646187092206
as-22july06,22963,22963,0.009185673802693285,1.0,1.0,4.218612550624918,32.942427443788866
celegansneural,297,297,2.6584588874151165,1.0,70.0,7.895622895622895,6.808532058166812
cond-mat,16726,16726,0.01701249542302606,0.0588235,22.3333,5.691019968910678,6.417110963452507
dolphins,62,62,4.136316337148804,1.0,1.0,5.129032258064516,2.9319368857779358
hep-th,8361,8361,0.022531581943784452,0.0434783,34.0111,3.7677311326396365,4.305309926187589
karate,34,34,6.747404844290658,1.0,1.0,4.588235294117647,3.820360677912828
lesmis,77,77,4.284027660651037,1.0,31.0,6.597402597402597,6.000562182017032
netscience,1589,1589,0.10859745710855905,0.0526316,4.75,3.4512271869100064,3.4693180119743845
polblogs,1490,1490,0.8569433809287871,1.0,2.0,12.768456375838927,20.72444844595476
polbooks,105,105,4.0,1.0,1.0,8.4,5.4486346039736455
power,4941,4941,0.02700966732273861,1.0,1.0,2.66909532483303,1.7912722617587216
PGPgiantcompo,10680,10680,0.02131815567619128,1.0,2.0,4.5535580524344565,8.077210303785197
jazz,198,198,6.994184266911539,2.0,2.0,27.696969696969695,17.410350193134157
celegans_metabolic,453,453,0.9941084455360145,1.0,114.0,8.973509933774835,16.742807234216457
email,1133,1133,0.4246355620403384,1.0,1.0,9.62224183583407,9.339640177535761
3elt,4720,4720,0.06159329215742603,1.0,1.0,5.814406779661017,0.6707288501790503
3elt_dual,9000,9000,0.016392592592592594,1.0,1.0,2.9506666666666668,0.21656305214776495
airfoil1,4253,4253,0.06794003696039735,1.0,1.0,5.778979543851399,0.7067310603958666
airfoil1_dual,8034,8034,0.018301915638719655,1.0,1.0,2.9407518048294747,0.2360886412760271
big_dual,30269,30269,0.004903775796144274,1.0,1.0,2.9686477914698206,0.1742677467303102
crack,10240,10240,0.028972625732421875,1.0,1.0,5.93359375,1.8859794100045042
crack_dual,20141,20141,0.007405957899001603,1.0,1.0,2.9832679608758252,0.12826565398001782
grid1,252,252,0.7495590828924161,1.0,1.0,3.7777777777777777,0.43441054550488917
grid1_dual,224,224,0.8370535714285714,1.0,1.0,3.75,0.4531634835874829
grid2,3296,3296,0.05920680554246394,1.0,1.0,3.9029126213592233,0.3021625328336859
grid2_dual,3136,3136,0.062148583923365266,1.0,1.0,3.8979591836734695,0.30688680085352177
netz4504,1961,1961,0.06703903060209528,1.0,1.0,2.6292707802141764,0.9429087594872853
netz4504_dual,615,615,0.3096040716504726,1.0,1.0,3.808130081300813,0.4059703813808711
ukerbe1,5981,5981,0.021949907080497145,1.0,1.0,2.6256478849690685,0.9720062363304384
ukerbe1_dual,1866,1866,0.10160955508915104,1.0,1.0,3.792068595927117,0.4084599833466718
whitaker3,9800,9800,0.03018429820907955,1.0,1.0,5.916122448979592,0.5183423985640231
whitaker3_dual,19190,19190,0.007761174899750472,1.0,1.0,2.9787389265242314,0.14425338897380052
diag,2559,2559,0.06248777388221788,1.0,1.0,3.198124267291911,0.40248883609623615
L,956,956,0.1991386705414821,1.0,1.0,3.807531380753138,0.4047130473420501
L-9,17983,17983,0.011007201315196667,1.0,1.0,3.9588500250236334,0.20003183566306348
stufe,1036,1036,0.17404332076146747,1.0,1.0,3.606177606177606,0.4964356188554573
stufe-10,24010,24010,0.008051275317222573,1.0,1.0,3.866222407330279,0.34114650829614435
biplane-9,21701,21701,0.008926527596202504,1.0,1.0,3.874291507303811,0.3462070564361957
cage,366,366,1.912568306010929,1.0,1.0,14.0,0.0
se,32768,32768,0.004577450454235077,1.0,1.0,2.9998779296875,0.015624523155565617
chesapeake,39,39,11.176857330703486,1.0,1.0,8.717948717948717,6.1433671463462165
delaunay_n10,1024,1024,0.29144287109375,1.0,1.0,5.96875,1.3269296090976341
delaunay_n11,2048,2048,0.14607906341552734,1.0,1.0,5.9833984375,1.393244644031535
delaunay_n12,4096,4096,0.07309913635253906,1.0,1.0,5.98828125,1.3676505912141586
delaunay_n13,8192,8192,0.03657788038253784,1.0,1.0,5.992919921875,1.3427316888041125
delaunay_n14,16384,16384,0.018299371004104614,1.0,1.0,5.996337890625,1.3481889860401344
cs4,22499,22499,0.008664078765195763,1.0,1.0,3.8986621627627893,0.301922792814615
cti,16840,16840,0.01700791577569524,1.0,1.0,5.728266033254156,0.5014554451101146
data,2851,2851,0.18568684509647337,1.0,1.0,10.587863907400912,2.708621936044662
fe_4elt2,11143,11143,0.02643065036030788,1.0,1.0,5.890334739298214,0.8902832360872036
fe_sphere,16386,16386,0.018306077345053868,1.0,1.0,5.999267667521054,0.038263934024498375
uk,4824,4824,0.029379945215877497,1.0,1.0,2.834577114427861,0.406210222523452
N_biocarta,1922,1996,0.11299915126819716,-4.0,2.0,2.2554630593132154,4.421683377479094
N_pid,3625,3923,0.056635052343825536,-2.0,2.0,2.221793103448276,6.17022166582933
N_reactome,10204,16559,0.025931531807589926,-9.0,4.0,4.294002352018816,18.601707434981943
cz148,148,148,6.971329437545654,-100.48835385644038,49.99999999999953,10.317567567567568,7.396161497295963
cz308,308,308,3.3542755945353346,-402.8348155202401,199.9999999999966,10.331168831168831,7.29530643882977
cz628,628,628,1.609091646719948,-1615.8398137069105,799.9999999999343,10.105095541401274,7.098383203177474
cz1268,1268,1268,0.7952362945197982,-6474.872248776726,3199.9999999994525,10.083596214511042,7.170805845082692
cz2548,2548,2548,0.3954528315371554,-25940.243624872128,12799.999999974185,10.076138147566718,7.15699779413025
